ID,NIVEL 1,NIVEL 2,NIVEL 3,NIVEL 4,NIVEL 5,NIVEL 6,TIPO DE EMISSAO,GÁS,TERRITÓRIO,IBGE,MUNICIPIO,ATIVIDADE ECONÔMICA,PRODUTO,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1300029,AM - Alvarães,SANEAMENTO,NA,"4,2","4,57","5,65","6,37","6,99","7,8","8,52","9,44","10,25","11,29","12,59","15,48","18,18","20,85","13,63","13,84","14,77","22,15","12,92","13,63","15,31","12,13","9,92","9,67","9,44","10,61","11,62","10,69","10,66","10,51"
2,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1300060,AM - Amaturá,SANEAMENTO,NA,"1,32","1,43","1,93","2,12","2,32","2,62","2,85","3,19","3,45","3,84","4,2","5,32","6,52","7,76","5,29","5,74","6,27","10,16","6,18","6,84","8,28","6,53","5,3","5,39","5,2","5,92","6,49","6,04","6,09","6,01"
3,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1300086,AM - Anamã,SANEAMENTO,NA,"2,37","2,61","2,43","2,71",3,"3,32","3,75","4,12","4,51","4,92","5,44","6,73","8,16","9,49","6,34","6,51","7,07","14,68","9,13","10,16","13,76","10,77","9,03","9,02","9,1","10,33","11,48","10,68","10,92","10,98"
4,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1300102,AM - Anori,SANEAMENTO,NA,"3,76","4,26","4,55","5,05","5,58","6,15","6,91","7,56","8,26",9,"9,93","12,45","14,98","17,31","11,56","11,81","12,74","24,01","14,38","15,98","19,66","15,52","13,05","12,96","12,93","14,67","16,25","15,26","15,18","15,18"
5,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1300144,AM - Apuí,SANEAMENTO,NA,"2,18","2,41","4,98","5,56","6,18","6,85","7,56","8,32","9,32","10,19","11,27","14,5","17,6","21,35","14,65","15,46","17,13","26,28","15,71","17,51","18,72","14,9","12,16","11,97","12,09","13,29","14,84","13,66","13,78","13,66"
6,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1300201,AM - Atalaia do Norte,SANEAMENTO,NA,"1,62","1,79","1,91","2,24","2,48","2,73",3,"3,29","3,59","3,92","4,33","5,83","7,98","9,95","7,21","8,11","9,38","20,61","13,46","16,01","19,69","15,65","13,07","13,02","12,77","14,5","16,25","15,36","15,35","15,39"
7,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1300300,AM - Autazes,SANEAMENTO,NA,"8,68","9,45","11,58","13,03","14,29","15,93","17,38","19,25","21,24",23,"25,62","31,42","37,58","43,15","28,7","29,18","31,15","53,85","32,28","34,57","38,73","30,42","25,47","25,11","24,94","27,44","30,44","28,42","28,7","28,58"
8,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1300409,AM - Barcelos,SANEAMENTO,NA,"4,48","5,08","9,47","10,52","11,65","12,85","14,13","15,83","17,3","18,87","20,83","26,09","31,09","36,85","24,63","25,35","26,76","32,98","18,97","19,67","21,27","16,5","13,55","13,07","12,82","14,45","15,29","14,45","14,25","13,86"
9,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1300508,AM - Barreirinha,SANEAMENTO,NA,"9,93","10,94","12,89","14,35","15,9","17,85","19,64","21,55","23,57","25,73","28,44","35,12","42,43","48,93","32,56","33,25","35,57","61,06","36,15","39,48","42,02","33,27","27,23","26,63","26,75","29,3","32,39","30,2","30,25","29,6"
10,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1300607,AM - Benjamin Constant,SANEAMENTO,NA,"6,04","6,74","7,12","8,02","8,99","9,75","10,85","12,03","13,28","14,27","15,92","19,97","24,05","28,31","18,92","19,72","21,28","41,2","25,18","28,07","34,74","27,14","22,81","22,65","22,29","25,41","27,84","26,38","26,82","26,71"
11,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1300631,AM - Beruri,SANEAMENTO,NA,"2,64","2,93","3,74","4,18","4,66","5,18","5,73","6,32","6,95","7,45","8,27","10,74","13,33","16,17","11,19","12,27","13,61","24,87","15,47","17,54","21,22","16,55","13,86","13,73","13,8","15,24","16,85","15,94","16,17","15,87"
12,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1300680,AM - Boa Vista do Ramos,SANEAMENTO,NA,"2,95","3,25","3,94","4,39","4,88","5,39","5,95","6,53","7,16","7,99","8,83","11,16","13,32","15,78","10,65","11,19","12,14","22,37","13,93","15,52","18,76","14,83","12,26","12,17","12,16","13,78","15,18","14,28","14,51","14,19"
13,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1300706,AM - Boca do Acre,SANEAMENTO,NA,"5,71","6,25","5,7","6,61","7,28","7,99","8,75","9,55","10,8","11,72","12,89","16,45","20,2","24,21","16,4","17,81","19,5","37,1","23,13","26,13","29,68","23,34","19,18","18,64","17,98","20,25","22,17","20,67","19,97","19,59"
14,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1300805,AM - Borba,SANEAMENTO,NA,"8,08","9,05","12,71","14,36","15,79","17,67","19,32","21,46","23,33","25,75","28,29","35,74","42,92","50,46","33,4","34,83","37,45","53,96","32,14","34,68","41,31","32,25","26,79","26,23","25,88","28,35","31,49","29,23","29,3","29,04"
15,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1300839,AM - Caapiranga,SANEAMENTO,NA,"3,47","3,86","4,28","4,71","5,27","5,87","6,4","7,08","7,81","8,45","9,4","11,65","13,82","16,03","10,57","10,85","11,53","20,37","12,21","13,32","14,52","11,43","9,49","9,31","9,27","10,17","11,24","10,55","10,6","10,33"
16,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1300904,AM - Canutama,SANEAMENTO,NA,"5,09","5,75","4,31","4,79","5,29","5,83","6,55","7,17","7,83","8,53","9,59","11,77",13,"14,53","9,02","8,82",9,"18,39","11,15",12,"14,15","11,79","9,65","9,66","9,46","10,33","11,32","10,67","10,38","10,24"
17,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1301001,AM - Carauari,SANEAMENTO,NA,"6,61","7,36","7,43","8,35","9,35","10,41","11,55","12,45","13,73","15,1","16,8","20,06","22,96","25,63","16,17","15,88","16,11","25,49","14,46","14,8","15,23","12,06","9,75","9,44","9,5","10,33","11,33","10,47","10,37","9,98"
18,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1301100,AM - Careiro,SANEAMENTO,NA,"17,76","19,66","14,57","16,28","18,11","20,08","22,18","24,04","26,4","28,92","32,07","37,91","43,64","48,2","29,91","29,29","29,92","65,1","38,97","42,34","46,41","36,56",30,"29,29","29,24","31,97","35,35","33,3","32,65","32,44"
19,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1301159,AM - Careiro da Várzea,SANEAMENTO,NA,"10,83","11,94","9,68","10,78","11,96","13,22","14,79","16,24","17,78","19,42","21,47","26,44","31,51","36,19","23,5","24,01","25,54","63,32","38,79","43,94","48,63","38,33","32,09","31,76","31,65","35,47","38,9","36,77","36,79","36,55"
20,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1301209,AM - Coari,SANEAMENTO,NA,"13,25","14,75","21,29","23,93","26,78","29,83","32,22","35,67","39,34","43,26","48,14","60,59","72,46","86,82","58,27","60,52","64,75","85,42","50,26","53,27","68,21","53,42","43,25","42,02","41,61","45,36","50,75","46,98","46,71","45,74"
21,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1301308,AM - Codajás,SANEAMENTO,NA,"3,41","3,89","4,26","4,68","5,34","5,84","6,36","7,16","7,76","8,4","9,49","11,9","14,82","17,47","11,71","12,58","13,59","18,89","11,67","12,61","20,84","16,48","13,46","13,28","13,28","14,62","16,51","15,42","15,58","15,39"
22,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1301407,AM - Eirunepé,SANEAMENTO,NA,"7,5","8,04","8,82","9,88","11,02","12,24","13,54","14,93","16,41","17,98","19,95","25,03","30,82","37,04","24,75","26,33","28,99","51,04","31,04","34,92","39,85","31,23","25,73","25,11","24,89","27,21","30,1","28,13","27,51","27,25"
23,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1301506,AM - Envira,SANEAMENTO,NA,"2,07","2,36","2,22","2,55","2,91","3,3","3,46","3,9","4,36","4,57","5,17","6,46","8,15","9,53","4,36","4,51","5,09","10,76","6,59","7,74","8,11","6,44","5,36","5,29","5,33","5,86","6,43","6,22","5,95","6,06"
24,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1301605,AM - Fonte Boa,SANEAMENTO,NA,"6,62","7,3","12,58",14,"15,9","17,55","19,3","21,17","23,16","25,27","27,92","34,44","41,59","49,08","30,79","32,25","34,77","30,35","17,49","17,71","24,26","18,71","15,57","13,55","12,7","13,35","14,25","12,88","11,63","10,94"
25,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1301654,AM - Guajará,SANEAMENTO,NA,"2,19","2,42","2,38","2,65","2,95","3,27","3,6","3,96","4,35","4,76","5,27","6,77","8,77","10,98","6,34","6,97","7,92","16,62","10,72","12,58","13,54","10,71","8,86","8,69","8,72","9,57","10,54","9,88","9,93","9,8"
26,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1301704,AM - Humaitá,SANEAMENTO,NA,"10,83","11,73","8,67","9,51","10,78","11,75","12,77","14,31","15,48","17,21","18,82","22,5","25,45","28,01","17,54","16,85","17,4","40,4","23,85","26,42","31,35","25,32","20,57","20,31","19,98","23,01","25,5","23,31","23,58","23,13"
27,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1301803,AM - Ipixuna,SANEAMENTO,NA,"2,43","2,64","3,59","3,95","4,33","4,92","5,36","5,83","6,54","7,08","7,76","10,5","13,14","16,09","10,87","12,09","13,51","23,62","15,09","17,14","24,19","19,48","16,19","16,16","16,05","18,33","20,39","19,01","19,44","19,45"
28,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1301852,AM - Iranduba,SANEAMENTO,NA,"6,97","7,72","11,27","12,24","13,65","15,16","16,77","18,49","20,33","22,28","24,72","29,72","34,02","37,83","23,97","23,36","24,56","30,13","16,26","15,6","18,31","14,42","11,73","11,5","11,45","12,55","14,12","13,54","12,79","12,98"
29,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1301902,AM - Itacoatiara,SANEAMENTO,NA,"15,65","17,77","18,3","20,9","22,85","25,82","28,08","31,45","34,03","36,76","41,39","50,07","58,74","66,95","43,23","44,93","46,85","83,17","48,98","52,4","55,4","44,28","36,54","35,73","34,61","37,88","43,02","40,25","40,3","39,15"
30,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1301951,AM - Itamarati,SANEAMENTO,NA,"1,04","1,19","0,89","1,03","1,09","1,25","1,42","1,49","1,68","1,76","2,01","2,92","3,81","4,8","3,48","3,78","4,4","8,46","5,58","6,41","7,6","5,74","4,76","4,54","4,3","4,79","5,07","4,64","4,5","4,35"
31,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1302009,AM - Itapiranga,SANEAMENTO,NA,"2,35","2,57","3,17","3,5","3,86","4,33","4,74","5,28","5,75","6,25","6,99","8,28","9,49","10,62","6,61","6,49","6,56","10,77","6,03","6,11","5,04","4,01","3,27","3,17","3,04","3,49","3,8","3,53","3,5","3,38"
32,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1302108,AM - Japurá,SANEAMENTO,NA,"3,83","4,25","3,48","3,9","4,35","4,83","5,34","5,89","6,33","6,94","7,71","9,38","11,03","12,68","10,48","10,95","11,63","8,3","4,64","4,26","8,31","6,44","5,28","3,98","3,54","3,6","3,52","2,97","2,25","1,85"
33,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1302207,AM - Juruá,SANEAMENTO,NA,"1,41","1,52","1,74","1,91","2,16","2,36","2,65","2,87","3,2","3,45","3,88","5,85","6,21","7,51","5,16","5,53","6,12","12,47","7,99","9,12","12,25","9,69","8,11","8,12","8,1","9,27","10,26","9,85","9,86","9,88"
34,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1302306,AM - Jutaí,SANEAMENTO,NA,"4,91","5,48","7,14","8,04","9,01","9,77","10,87","12,05","13,31","14,3","15,95","21,4","28,35","36,37","26,53","29,9","34,14","39,26","24,66","27,41","34,86","27,05","22,17","19,75","18,72","19,73","20,95","18,87","17,59","16,59"
35,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1302405,AM - Lábrea,SANEAMENTO,NA,"10,06","11,3","8,27","9,36","10,2","11,44","12,78","13,82","15,32","16,93","18,47","22,17","25,91","29,49","18,61","18,54","19,26","48,34","29,56","32,97","35,64","28,23","23,29","22,93","23,02","25,31","28,13","26,37","26,6","26,31"
36,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1302504,AM - Manacapuru,SANEAMENTO,NA,"13,06","15,03","16,37","18,07","19,9","21,84","24,87","27,12","29,51","32,05","35,25","44,06","53,39","62,92","42,12","43,97",47,"80,84","49,16","54,28","58,34","46,66","37,31","37,95","36,99","40,4","44,84","42,13","40,41","40,89"
37,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1302553,AM - Manaquiri,SANEAMENTO,NA,"5,67","6,3","6,32","7,08","7,91","8,79","9,74","10,57","11,63","12,77","14,19","17,43","20,89","24,47","15,99","16,57","17,53","42,04","25,49","28,78","35,56","28,3","23,59","24,22","24,34","27,15","30,54","28,94","29,82","29,66"
38,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1302603,AM - Manaus,SANEAMENTO,NA,"51,33","53,2","59,47","62,68","82,51","86,81","91,24","95,82","120,64","126,48","134,48","169,9","171,66","203,28","109,72","86,39","93,74","107,82","65,68","36,38","42,58","35,47","34,72","34,14","36,52","40,13","35,18","35,78","36,04","36,66"
39,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1302702,AM - Manicoré,SANEAMENTO,NA,"17,77","19,91","16,89","19,08","20,99","23,49","25,67",28,"31,01","33,65","37,6","44,53","51,8","57,8","36,77","36,07","37,44","74,02","44,2","46,98","52,22","40,64","33,38","32,71","33,03","36,21","39,83","37,68","36,89","36,52"
40,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1302801,AM - Maraã,SANEAMENTO,NA,"3,9","4,36","5,24","5,9","6,62","7,38","7,98","8,85","9,77","10,76","11,71","15,17","18,87","22,39","15,5","16,31","18,12","26,94","16,65","18,59","20,29","15,64","12,8","12,62","12,29","13,29","14,59","13,38","13,14","12,55"
41,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1302900,AM - Maués,SANEAMENTO,NA,"11,16","12,36","13,97","15,62","17,39","19,28","21,31","23,47","25,77","28,22","31,28","39,32","46,54","54,91","36,07","37,7","39,9","70,81","42,21","46,77","54,31","43,24","35,3","35,76","35,1","38,6","43,11","40,76","40,06","39,72"
42,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1303007,AM - Nhamundá,SANEAMENTO,NA,"6,39","7,14","6,98","7,87","8,65","9,67","10,56","11,72","12,74","14,05","15,67","19,42","22,95","26,84","17,74","18,34","19,66","36,21","22,03","24,35","27,21","21,49","17,45","17,39","17,06","18,66","20,8","19,31","18,96","18,85"
43,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1303106,AM - Nova Olinda do Norte,SANEAMENTO,NA,"5,42","5,96","9,28","10,31","11,42","12,89","14,17","15,52","16,97","18,5","20,8","26,35","31,77","38,16","25,82","27,01","29,68","47,78","28,58","31,8","34,82","27,21","22,5","22,14","22,45","24,68","27,06","25,7","25,29","25,11"
44,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1303205,AM - Novo Airão,SANEAMENTO,NA,"2,85","3,13","1,84","2,04","2,27","2,5","2,76","3,16","3,45","3,76","4,15","4,8","5,64","6,19","3,79","3,56","3,62","14,37","9,14","10,66","11,13","8,78","7,51","7,49","7,46","8,27","9,14","8,74","8,92","8,82"
45,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1303304,AM - Novo Aripuanã,SANEAMENTO,NA,"4,28","4,74","5,97","6,68","7,44","8,03","8,89","9,8","10,77","11,81","13,1","17,33","21,49","26,54","18,34","19,68","22,21","34,55","21,67","24,19","31,93","24,88","20,61","20,23","20,31","22,29","24,5","23,2","22,89","22,83"
46,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1303403,AM - Parintins,SANEAMENTO,NA,"26,1","29,37","38,96","43,13","48,66","53,47","58,59","65,3","71,14","78,73","86,65","104,36","120,48","138,16","88,62","89,82","93,8","140,32","81,28","85,28","84,39","65,77","54,21","52,68","51,9","56,57","62,48","59,27","57,03","57,58"
47,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1303502,AM - Pauini,SANEAMENTO,NA,"1,95","2,24","1,81","2,1","2,41","2,53","2,88","3,03","3,42","3,84","4,09","6,02","8,28","10,93","7,96","8,99","10,46","21,6","14,19","16,4","18,89","14,84","11,96","11,87","11,49","12,47","13,75","12,84","12,34","12,07"
48,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1303536,AM - Presidente Figueiredo,SANEAMENTO,NA,"1,89","2,05","4,41","4,85","5,31","6,01","6,55","7,11","7,96","8,61","9,71","13,64","15,34","18,07","12,66","13,24","14,68","24,72","15,18","16,5","19,26","15,14","12,82","12,81","12,69","14,08","15,85","15,1","15,44","15,23"
49,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1303569,AM - Rio Preto da Eva,SANEAMENTO,NA,"2,32","2,57","5,95","6,66","7,22","8,03","8,9","9,83","10,81","11,86","13,18","18,09","21,58","25,7","18,08","19,56","21,72","37,44","22,99","25,84","27,96","21,93","18,59","18,48","18,3","20,24","22,59","21,5","21,89","21,85"
50,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1303601,AM - Santa Isabel do Rio Negro,SANEAMENTO,NA,"4,5","4,87","2,9","3,18","3,6","3,91","4,39","4,75","5,29","5,7","6,4","7,57","9,02","10,38","6,4","6,14","6,29","27,7","17,77","20,52","23,58","18,85","15,83","15,9","16,09","17,91","20,17","19,16","19,29","19,44"
51,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1303700,AM - Santo Antônio do Içá,SANEAMENTO,NA,"6,11","6,78","9,55","10,69","11,59","12,89","14,28","15,77","17,35","19,04","21,14","26,47","32,38","38,69","25,9","27,48","30,06","42,14","25,52","27,95","24,87","19,6","16,24","14,67","13,89","14,78","16,1","14,73","13,65","13,06"
52,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1303809,AM - São Gabriel da Cachoeira,SANEAMENTO,NA,"7,34","8,21","9,18","10,01","11,25","12,57","13,6","15,1","16,7","17,96","20,05","25,22","31,12","36,68","24,57","25,65","28,36","56,37","34,5","39,44","40,3","31,31","26,25","25,78","25,26","28,57","30,92","29,19","29,36","29,08"
53,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1303908,AM - São Paulo de Olivença,SANEAMENTO,NA,"4,15","4,66","6,84","7,47","8,41","9,42","10,2","11,34","12,56","13,52","15,11","21,19","28,37","36,73","27,11","30,82","36,54","70,42","45,6","53,79","60,89","47,79","40,22","39,75","39,43","44,18","48,24","45,38","45,93","45,55"
54,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1303957,AM - São Sebastião do Uatumã,SANEAMENTO,NA,"2,94","3,28","4,55","5,04","5,66","6,23","6,93","7,58","8,38","9,12","10,05","11,81","13,69","15,48","9,98","9,95","10,2","16,01","9,07","9,31","11,13","8,93","7,34","7,3","7,43","8,23","9,24","8,57","8,73","8,71"
55,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1304005,AM - Silves,SANEAMENTO,NA,"2,6","2,85","3,38","3,73","4,2","4,61","5,05","5,62","6,12","6,77","7,45","9,17",11,"12,78","8,46","8,71","9,27","14,25","8,47","9,12","9,98","7,73","6,37","6,16","6,03","6,55","7,22","6,65","6,58","6,47"
56,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1304062,AM - Tabatinga,SANEAMENTO,NA,"4,61","5,14","5,61","6,34","7,12","7,96","8,86","9,82","10,85","11,37","12,7","16,7","20,3","25,1","17,63","18,48","20,86","37,07","23,51","26,09","33,35","26,87","22,33","22,1","21,58","23,8","27,23","25,65","24,91","25,44"
57,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1304104,AM - Tapauá,SANEAMENTO,NA,"3,54","4,01","2,61","2,98","3,38","3,81","4,01","4,49","5,01","5,56","5,91","8,27","10,39","12,72","8,52","8,98","9,84","21,02","13,43","15,4","18,03","12,9","10,68","10,13","9,58","10,62","11,21","10,24","9,88","9,51"
58,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CH4 (t),AM,1304203,AM - Tefé,SANEAMENTO,NA,"17,8","19,16","19,77","22,27","24,21","27,06","30,12","33,39","35,95","39,63","44,19","53,81","61,49","70,27","45,44","45,87","47,95","72,1","42,28","44,66","46,47","35,56","28,44","28,16","27,19","29,23","31,36","29,17","28,29","27,14"
